feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,heating_season,season_name,data_length,combination
ta_lag_6h_mean,3,228.04646254532568,5.676512782574087e-140,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_12h_mean,12,60.791576522695394,1.5671700395719187e-139,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_diff_12h,12,60.64953237562718,3.309601970664949e-139,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hour_sin,10,69.99742665468408,9.937267027916499e-136,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hour_cos,10,69.99742665468408,9.937267027916499e-136,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_6h_mean,3,217.22097995986374,1.1974089093258753e-133,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_12h_mean,12,56.71184144989068,3.5407510079087624e-130,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_6h_mean,2,299.6470879935035,1.169544583316028e-124,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_3h_mean,1,563.1150479538978,5.741637175641166e-119,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_9h_mean,12,49.90182005411963,1.9683524368241787e-114,True,***,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_21h_mean,10,58.498976688642216,1.7931742087472446e-113,True,***,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm,10,57.03691949745393,1.2155370504557042e-110,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_fourier_cos_2,2,262.9295567472333,4.163662309420021e-110,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_fourier_cos_2,2,262.9295567472333,4.163662309420021e-110,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_fourier_cos_2,2,262.9295567472333,4.163662309420021e-110,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_fourier_cos_2,2,262.9295567472333,4.163662309420021e-110,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
day_of_year_cos,2,260.2058449733569,5.081210961328523e-109,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_12h_mean,12,47.32851172967174,1.952615124986461e-108,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_15h_mean,10,55.66016587329839,6.118160497094441e-108,True,***,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_18h_mean,10,55.2677617741092,3.600129662685836e-107,True,***,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_9h_mean,2,250.28449101362145,4.76152547415905e-105,True,***,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_9h_mean,3,166.6022863110994,1.1666603622006907e-103,True,***,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_12h_mean,12,45.211782438160576,1.7302332133703796e-103,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_1h,12,44.217229577676974,3.6276992150652026e-101,True,***,5902,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
month_sin,2,231.05462575370245,2.4690662381146485e-97,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_24h_mean,6,77.60216907679042,1.2024436353348283e-93,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_3h_mean,5,90.76433921921387,2.7185487219553863e-92,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_fourier_sin_2,2,212.45717975543783,8.021809117535171e-90,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_fourier_sin_2,2,212.45717975543783,8.021809117535171e-90,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_fourier_sin_2,2,212.45717975543783,8.021809117535171e-90,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_fourier_sin_2,2,212.45717975543783,8.021809117535171e-90,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
day_of_year_sin,2,212.30331186778295,9.259886640144531e-90,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_3h_mean,5,85.61269139609968,4.004019399896479e-87,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_24h_mean,10,43.81447200382796,1.3173398412948285e-84,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_6h_mean,12,36.228815072312386,2.498171146167139e-82,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_3h,6,63.03483669954191,4.064511619518806e-76,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_3h_mean,5,74.60503930643333,5.1138890703816577e-76,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_24h_mean,11,34.29526728612889,1.0668070330609558e-71,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_3h_mean,1,329.4384062961944,1.1065821811367374e-71,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_15h_mean,12,30.097553729342014,9.69756780649334e-68,True,***,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_18h_mean,10,35.11346713521799,2.8781254052701696e-67,True,***,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_2h,12,29.48835754686573,2.732675814928911e-66,True,***,5901,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_24h_mean,12,28.78989802849705,1.2960796649314536e-64,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_21h_mean,10,33.28430335307893,1.335148680000911e-63,True,***,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_12h_mean,12,25.058486202891974,1.095335050054743e-55,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_lag_9h_mean,10,28.8263669776602,1.2010492859742525e-54,True,***,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_6h_mean,12,24.195343758805716,1.2802058733165898e-53,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd,10,27.145270063347542,2.9039195687147935e-51,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_21h_mean,10,26.42101086103432,8.445389431893978e-50,True,***,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
month_cos,2,113.11588994882402,6.215005831264713e-49,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_6h_mean,1,208.05168261589955,2.2370277762268127e-46,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_18h_mean,12,20.875809520220425,1.1853580479066228e-45,True,***,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_9h_mean,10,23.46137313958832,7.807778840446645e-44,True,***,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws,9,23.12952158390162,3.450713971590165e-39,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_24h_mean,10,20.66740857570755,3.3966347275915657e-38,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
dayofweek_cos,12,17.24839999741985,5.928986620461354e-37,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_15h_mean,10,19.1390380118916,4.0926668693066676e-35,True,***,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_12h_mean,11,16.228499150299484,6.912984553143649e-32,True,***,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_lag_24h_mean,7,21.303268298155434,1.4838981205803428e-28,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_9h_mean,12,12.643336712110203,5.897246070792676e-26,True,***,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
month,3,36.93179330334992,1.2261390311853412e-23,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wd_lag_3h_mean,6,19.37373696392327,1.7002716295498408e-22,True,***,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
day_of_year,3,31.375876137095695,4.091849849136247e-20,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_cubed,2,38.55682499937855,2.309627687435916e-17,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_squared,2,24.198736347033844,3.416024617476184e-11,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_day,10,6.929395405556329,7.115125901532605e-11,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_temp_interaction,11,5.444100566276893,1.0873717553963789e-08,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_diff_24h,9,5.370142364217358,2.382529237930663e-07,True,***,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
daily_temp_range,1,7.930088934572955,0.0048780823527365055,True,**,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_6h_mean,1,4.812151596812436,0.028298660887068994,True,*,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_24h_mean,5,2.2430172264609682,0.0474223901309965,True,*,5879,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
dayofweek,11,1.5731445756371487,0.09951984740770535,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_12h_mean,1,2.1139225799076993,0.14601805567183213,False,,5891,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_21h_mean,8,1.4704331556923076,0.16234722361976778,False,,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_fourier_cos_1,3,1.6725753702414445,0.1706280807738056,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_fourier_cos_1,3,1.6725753702414445,0.1706280807738056,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_fourier_cos_1,3,1.6725753702414445,0.1706280807738056,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_fourier_cos_1,3,1.6725753702414445,0.1706280807738056,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_fourier_sin_1,3,1.625035068681178,0.18129768478340763,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_fourier_sin_1,3,1.625035068681178,0.18129768478340763,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_fourier_sin_1,3,1.625035068681178,0.18129768478340763,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_fourier_sin_1,3,1.625035068681178,0.18129768478340763,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_fourier_sin_3,4,1.5265418451906203,0.1915120332520622,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_fourier_sin_3,4,1.5265418451906203,0.1915120332520622,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_fourier_sin_3,4,1.5265418451906203,0.1915120332520622,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_fourier_sin_3,4,1.5265418451906203,0.1915120332520622,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_15h_mean,1,1.5982326400790112,0.20620392781343685,False,,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_3h_mean,2,1.5771056916820385,0.20665929252609164,False,,5900,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_fourier_cos_3,4,1.467738071805868,0.20914546352749777,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_fourier_cos_3,4,1.467738071805868,0.20914546352749777,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ws_fourier_cos_3,4,1.467738071805868,0.20914546352749777,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_fourier_cos_3,4,1.467738071805868,0.20914546352749777,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_18h_mean,11,1.2743300171565806,0.23235064332107488,False,,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1_lag_9h_mean,2,1.340335690104846,0.26183765129382375,False,,5894,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
dayofweek_sin,10,1.1055775233538592,0.3534113299567713,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
month_day_interaction,2,0.6525155712550128,0.5207717841641276,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
rn_hr1,2,0.65249545672646,0.5207822570302392,False,,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
daily_temp_range_diff,2,0.4036369015961957,0.6679051121844397,False,,5880,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hour,9,233.52824191775488,0.0,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hour_squared,10,221.77425489747628,0.0,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
DCI,11,125.02719125810128,7.347573360420223e-249,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
HDD_18,11,114.54885175239117,6.747345283853884e-230,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
HDD_20,11,112.16292823823304,1.5881372367703554e-225,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta,11,107.84497887875881,1.4606043984364832e-217,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi,11,106.4484312601796,5.683545198235071e-215,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_diff_6h,11,80.70351782361918,6.444258713354992e-166,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill,11,79.09310757597393,9.174683933110365e-163,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_21h_mean,11,78.04924061283529,1.0283149060594302e-160,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_18h_mean,11,72.3589590330073,1.8236978773216603e-149,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_21h_mean,10,78.7321796393904,7.7587760746834195e-149,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_18h_mean,11,65.35186836819372,1.960720461773932e-135,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_15h_mean,11,64.39251522993744,1.6945307459469184e-133,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_1h,10,67.02752519096795,2.1980248426381156e-127,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_21h_mean,11,57.1058903350588,1.152667940009271e-118,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_15h_mean,10,61.73590068703814,1.5656388707017037e-117,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_18h_mean,11,55.81894273298905,5.059466566172758e-116,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_diff_12h,11,53.67923031844276,1.2957434662646016e-111,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_24h_mean,5,111.36312252987305,6.8534166059881e-111,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_ta_interaction,12,47.1825218204243,3.346256493292722e-106,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_humidity_interaction,12,47.1825218204243,3.346256493292722e-106,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm,11,51.018382113558864,4.1771533015921395e-106,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_15h_mean,11,50.624257976433505,2.7494643850329886e-105,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_12h_mean,12,46.776801353904595,2.7611402689527563e-105,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_24h_mean,5,102.70911041050083,1.3670298103536293e-102,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hour_cos,11,46.75469046200843,3.1327799328274855e-97,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hour_sin,11,46.754690462007765,3.1327799328371906e-97,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_12h_mean,12,42.74091749347127,3.989615037911238e-96,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
day_of_year,2,223.75712833070799,3.899503770787351e-93,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_lag_21h_mean,11,44.6295931321816,9.22102627232219e-93,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_lag_18h_mean,10,48.092389856560466,1.106206426171369e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_lag_15h_mean,11,43.850272818718,4.016109393757151e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_fourier_cos_2,2,218.3547018381556,5.210568890141079e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_fourier_cos_2,2,218.3547018381556,5.210568890141079e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_fourier_cos_2,2,218.3547018381556,5.210568890141079e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_fourier_cos_2,2,218.3547018381556,5.210568890141079e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
day_of_year_cos,2,218.06598430546617,6.770708099675725e-91,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_9h_mean,11,43.26271711632902,6.936321989485957e-90,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_lag_24h_mean,10,46.733721368947705,4.496904287132661e-89,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_18h_mean,11,41.97285629274178,3.6495998667983165e-87,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_21h_mean,10,45.214419258854434,3.7829598074658475e-86,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_15h_mean,12,36.559063256026455,6.013336620302946e-82,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_9h_mean,7,58.23115391386171,4.3302661792841655e-80,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_24h_mean,10,41.7192587515455,2.1668012886750013e-79,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
hm_lag_12h_mean,12,35.30885907233583,4.6514518558424084e-79,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_12h_mean,12,34.34833464705843,7.788485391154223e-77,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_3h_mean,6,63.9527942131142,2.6242045990612555e-76,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
month,2,180.91402409185164,3.8510465672521404e-76,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
month_cos,2,180.91402409184983,3.851046567259146e-76,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_9h_mean,2,178.13816722314485,4.983213793270765e-75,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
dayofweek_cos,12,32.382480215224156,2.852848372183413e-72,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_6h_mean,11,34.889669900936596,4.170808491352424e-72,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_3h_mean,6,55.71301140854094,1.6184344225776843e-66,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
wind_chill_lag_6h_mean,3,105.46680718720853,7.297135961424022e-66,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_2h,10,34.500664862457256,2.6152671903057567e-65,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_3h_mean,6,54.48374796211843,4.756679710915781e-65,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_lag_3h,7,46.05523107414425,2.803889375598795e-63,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ta_chi_lag_6h_mean,12,27.591503043149395,4.399193851652393e-61,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_9h_mean,11,29.70255493118734,5.802866678636196e-61,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_12h_mean,12,26.858747871837352,2.3020644965269644e-59,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_6h_mean,12,26.76766531066576,3.7660816299087515e-59,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
ws_lag_3h_mean,1,271.0365636971889,4.32095906216541e-59,True,***,4272,P,2,난방하강기 (2-4월),4272,Branch_P_Season_2
