feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,data_length
ta_fourier_sin_1,2,0.09537666672232496,0.909030940646313,False,,17519,L,17519
wind_chill_fourier_sin_1,2,0.09537666672232496,0.909030940646313,False,,17519,L,17519
ws_fourier_cos_3,2,0.08378211845071348,0.9196319736472296,False,,17519,L,17519
wind_chill_fourier_cos_3,2,0.08378211845071348,0.9196319736472296,False,,17519,L,17519
ta_fourier_cos_3,2,0.08378211845071348,0.9196319736472296,False,,17519,L,17519
hm_fourier_cos_3,2,0.08378211845071348,0.9196319736472296,False,,17519,L,17519
ta_diff_6h,2,973.3053204554473,0.0,True,***,17513,M,17519
HDD_20,2,900.0527513285739,0.0,True,***,17519,M,17519
wind_chill_lag_3h_mean,4,413.0186344948751,0.0,True,***,17516,M,17519
ta_lag_6h_mean,2,952.4150649650599,0.0,True,***,17513,M,17519
ta_lag_9h_mean,3,593.3746940161215,0.0,True,***,17510,M,17519
ta_chi_lag_6h_mean,2,995.1011160154375,0.0,True,***,17513,M,17519
si_lag_6h_mean,2,1036.1853312463174,0.0,True,***,17513,M,17519
wind_chill,3,557.0615531039825,0.0,True,***,17519,M,17519
ta_lag_3h_mean,4,440.245830064092,0.0,True,***,17516,M,17519
ta_lag_18h_mean,8,212.51302870215807,0.0,True,***,17501,M,17519
si,3,582.1573577511549,0.0,True,***,17519,M,17519
si_lag_24h_mean,2,924.9826208622267,0.0,True,***,17495,M,17519
hour_squared,10,180.26175193418612,0.0,True,***,17519,M,17519
ta_lag_21h_mean,3,579.6112992936079,0.0,True,***,17498,M,17519
si_lag_15h_mean,10,171.33891353181252,0.0,True,***,17504,M,17519
ta,3,527.6624247620845,0.0,True,***,17519,M,17519
wind_chill_lag_15h_mean,3,541.4812091724083,0.0,True,***,17504,M,17519
ta_lag_12h_mean,3,644.9744186054821,0.0,True,***,17507,M,17519
wind_chill_lag_21h_mean,3,629.6004718161674,0.0,True,***,17498,M,17519
wind_chill_lag_6h_mean,2,962.3366176187517,0.0,True,***,17513,M,17519
si_lag_21h_mean,3,540.5293093217983,0.0,True,***,17498,M,17519
DCI,4,396.37191013543156,0.0,True,***,17519,M,17519
ta_chi_lag_24h_mean,3,691.9547272100301,0.0,True,***,17495,M,17519
ta_chi_lag_21h_mean,3,642.5890091695223,0.0,True,***,17498,M,17519
si_lag_3h_mean,1,1663.9327608828464,0.0,True,***,17516,M,17519
ta_chi_lag_3h_mean,4,464.6558052880081,0.0,True,***,17516,M,17519
wind_chill_lag_18h_mean,3,526.1998323530539,0.0,True,***,17501,M,17519
si_lag_12h_mean,12,150.7292239012371,0.0,True,***,17507,M,17519
ta_chi_lag_12h_mean,3,678.2170818508272,0.0,True,***,17507,M,17519
wind_chill_lag_9h_mean,2,807.0391489882078,0.0,True,***,17510,M,17519
ta_lag_24h_mean,3,585.354691188989,0.0,True,***,17495,M,17519
wind_chill_lag_12h_mean,3,633.8019606006559,0.0,True,***,17507,M,17519
hour,9,212.9116795041866,0.0,True,***,17519,M,17519
ta_lag_15h_mean,4,406.6908770680629,0.0,True,***,17504,M,17519
HDD_18,2,870.8087299165156,0.0,True,***,17519,M,17519
ta_chi_lag_9h_mean,3,619.3537840468325,0.0,True,***,17510,M,17519
ta_chi_lag_15h_mean,3,549.1988693606638,0.0,True,***,17504,M,17519
ta_chi_lag_18h_mean,5,324.3332653704264,0.0,True,***,17501,M,17519
wind_chill_lag_24h_mean,3,535.1481592477102,0.0,True,***,17495,M,17519
ta_lag_1h,9,191.63058860584118,0.0,True,***,17518,M,17519
si_lag_18h_mean,9,183.1556091607558,0.0,True,***,17501,M,17519
ta_chi,2,884.5801808937397,0.0,True,***,17519,M,17519
hm_lag_21h_mean,11,141.4321357430149,3.2250627282e-313,True,***,17498,M,17519
hm,11,140.88584276568912,4.832000997005e-312,True,***,17519,M,17519
si_lag_9h_mean,11,135.22724200820224,1.1296069687404249e-299,True,***,17510,M,17519
ta_lag_3h,7,207.77733919956577,1.4568097645391845e-297,True,***,17516,M,17519
ta_lag_2h,9,157.80166605555542,1.9265198357735757e-288,True,***,17517,M,17519
hm_lag_18h_mean,11,128.5665502309312,4.5487852908061245e-285,True,***,17501,M,17519
hm_lag_15h_mean,11,126.76697912416111,4.0663230376746417e-281,True,***,17504,M,17519
hm_lag_24h_mean,11,122.17052462766526,5.355565318923579e-271,True,***,17495,M,17519
hour_cos,10,133.1972970547587,1.0865834398236307e-269,True,***,17519,M,17519
hour_sin,10,133.1972970547575,1.0865834398280778e-269,True,***,17519,M,17519
ta_diff_12h,11,120.3264938520524,6.118755158637665e-267,True,***,17507,M,17519
hm_lag_6h_mean,6,205.20547450174186,7.083903191251819e-254,True,***,17513,M,17519
hm_lag_12h_mean,12,103.34377748086915,3.7749688910235083e-249,True,***,17507,M,17519
wind_chill_fourier_cos_2,3,371.1705389380199,9.849968288839656e-234,True,***,17519,M,17519
hm_fourier_cos_2,3,371.1705389380199,9.849968288839656e-234,True,***,17519,M,17519
ta_fourier_cos_2,3,371.1705389380199,9.849968288839656e-234,True,***,17519,M,17519
ws_fourier_cos_2,3,371.1705389380199,9.849968288839656e-234,True,***,17519,M,17519
wind_chill_fourier_sin_2,3,371.1705389380038,9.849968289052419e-234,True,***,17519,M,17519
ws_fourier_sin_2,3,371.1705389380038,9.849968289052419e-234,True,***,17519,M,17519
hm_fourier_sin_2,3,371.1705389380038,9.849968289052419e-234,True,***,17519,M,17519
ta_fourier_sin_2,3,371.1705389380038,9.849968289052419e-234,True,***,17519,M,17519
hm_lag_3h_mean,6,187.97535917813417,6.43679679647171e-233,True,***,17516,M,17519
ta_humidity_interaction,3,252.88284311647678,1.1588569812882463e-160,True,***,17519,M,17519
hm_ta_interaction,3,252.88284311647678,1.1588569812882463e-160,True,***,17519,M,17519
day_of_year_cos,3,233.4873572376966,1.5033869282431301e-148,True,***,17519,M,17519
ws_lag_18h_mean,10,71.34800607345393,8.221079167770938e-144,True,***,17501,M,17519
ws_lag_21h_mean,11,65.06083902981406,2.4805784118157656e-143,True,***,17498,M,17519
hm_lag_9h_mean,10,68.98994711432768,6.029629860541801e-139,True,***,17510,M,17519
ws_lag_15h_mean,11,63.07471318138754,7.863530246716952e-139,True,***,17504,M,17519
ta_squared,5,125.04180118726623,1.6004579468401966e-130,True,***,17519,M,17519
day_of_year_sin,12,51.89114436435801,2.851092358462905e-123,True,***,17519,M,17519
ws_lag_12h_mean,12,47.84731148096201,2.985948179870601e-113,True,***,17507,M,17519
ws_lag_3h_mean,5,97.1334030598996,2.59951155071547e-101,True,***,17516,M,17519
ws,12,35.330261627782235,3.527817581532296e-82,True,***,17519,M,17519
wind_temp_interaction,12,35.18015413299247,8.325809065432693e-82,True,***,17519,M,17519
ws_lag_6h_mean,11,37.69392589319728,4.8433094174144215e-81,True,***,17513,M,17519
ta_cubed,3,111.75019823457933,1.1252600895038402e-71,True,***,17519,M,17519
ws_lag_24h_mean,12,30.890034681905252,3.784395427435748e-71,True,***,17495,M,17519
month_cos,3,110.23442048748514,1.0408138728048765e-70,True,***,17519,M,17519
dayofweek_cos,11,28.901413738766326,5.6274268905180386e-61,True,***,17519,M,17519
ws_lag_9h_mean,10,25.407856955917076,1.7759972256882373e-48,True,***,17510,M,17519
wd_lag_18h_mean,10,24.425748681396428,1.928879671016398e-46,True,***,17501,M,17519
wd_lag_15h_mean,12,20.044974646531546,2.7213054349718426e-44,True,***,17504,M,17519
wd_lag_3h_mean,1,192.2449232449683,1.7464966836121529e-43,True,***,17516,M,17519
wd_lag_21h_mean,10,22.6393317824968,9.636262798338992e-43,True,***,17498,M,17519
wd_lag_24h_mean,3,60.12662177668339,1.1531388476839722e-38,True,***,17495,M,17519
wd,4,45.26408304451239,6.969056712959012e-38,True,***,17519,M,17519
month_sin,3,39.71293744722291,1.4423436722472827e-25,True,***,17519,M,17519
wd_lag_12h_mean,12,10.986244352112438,3.264495184227738e-22,True,***,17507,M,17519
wd_lag_6h_mean,12,10.901890399285094,5.195245302481375e-22,True,***,17513,M,17519
wd_lag_9h_mean,11,9.136503564778632,1.6011145128541523e-16,True,***,17510,M,17519
rn_day,10,5.900965023266239,5.789013617008752e-09,True,***,17519,M,17519
day_of_year,3,9.52509620996149,2.780236227750356e-06,True,***,17519,M,17519
month,3,9.483470512552806,2.9530133426127113e-06,True,***,17519,M,17519
ta_diff_24h,10,4.396115362986979,3.408049252405105e-06,True,***,17495,M,17519
dayofweek,10,2.6286080422063463,0.0033906495527618744,True,**,17519,M,17519
month_day_interaction,2,3.2776514288474266,0.03773987251906058,True,*,17519,M,17519
daily_temp_range,3,2.2104415396950965,0.08466458009072328,False,,17519,M,17519
dayofweek_sin,10,1.6313898307146948,0.09109492163070342,False,,17519,M,17519
rn_hr1,1,2.16590099170045,0.14111986470751597,False,,17519,M,17519
daily_temp_range_diff,12,1.431334854570789,0.14322318216985688,False,,17496,M,17519
rn_hr1_lag_21h_mean,1,2.05386888493079,0.15183783320108996,False,,17498,M,17519
rn_hr1_lag_24h_mean,1,1.9693255121752915,0.1605372250432511,False,,17495,M,17519
rn_hr1_lag_18h_mean,1,1.0270529287630656,0.3108658700322276,False,,17501,M,17519
rn_hr1_lag_3h_mean,1,0.8989655156123778,0.34307232930344533,False,,17516,M,17519
rn_hr1_lag_6h_mean,2,0.895206096693349,0.4085420952804416,False,,17513,M,17519
rn_hr1_lag_9h_mean,1,0.6335325560809302,0.42607329492257107,False,,17510,M,17519
rn_hr1_lag_15h_mean,3,0.7710738256203082,0.5100093258668366,False,,17504,M,17519
ws_fourier_sin_1,1,0.19661697471253736,0.6574709734036235,False,,17519,M,17519
hm_fourier_sin_1,1,0.19661697471253736,0.6574709734036235,False,,17519,M,17519
wind_chill_fourier_sin_1,1,0.19661697471253736,0.6574709734036235,False,,17519,M,17519
ta_fourier_sin_1,1,0.19661697471253736,0.6574709734036235,False,,17519,M,17519
wind_chill_fourier_sin_3,1,0.1314924422269227,0.7168939902978972,False,,17519,M,17519
ta_fourier_sin_3,1,0.1314924422269227,0.7168939902978972,False,,17519,M,17519
hm_fourier_sin_3,1,0.1314924422269227,0.7168939902978972,False,,17519,M,17519
ws_fourier_sin_3,1,0.1314924422269227,0.7168939902978972,False,,17519,M,17519
rn_hr1_lag_12h_mean,3,0.4261965406527724,0.7342257750532399,False,,17507,M,17519
ta_fourier_cos_1,1,0.09962021278352917,0.7522896309318023,False,,17519,M,17519
wind_chill_fourier_cos_1,1,0.09962021278352917,0.7522896309318023,False,,17519,M,17519
ws_fourier_cos_1,1,0.09962021278352917,0.7522896309318023,False,,17519,M,17519
hm_fourier_cos_1,1,0.09962021278352917,0.7522896309318023,False,,17519,M,17519
ta_fourier_cos_3,2,0.11474922743725284,0.8915903724961786,False,,17519,M,17519
wind_chill_fourier_cos_3,2,0.11474922743725284,0.8915903724961786,False,,17519,M,17519
hm_fourier_cos_3,2,0.11474922743725284,0.8915903724961786,False,,17519,M,17519
ws_fourier_cos_3,2,0.11474922743725284,0.8915903724961786,False,,17519,M,17519
ta_diff_6h,2,886.1022035672615,0.0,True,***,17513,N,17519
ta_lag_6h_mean,2,948.5614826026609,0.0,True,***,17513,N,17519
si_lag_21h_mean,3,548.5153815227457,0.0,True,***,17498,N,17519
si_lag_3h_mean,1,2498.0890255066697,0.0,True,***,17516,N,17519
si_lag_6h_mean,2,814.2437303833781,0.0,True,***,17513,N,17519
wind_chill,7,238.00953181619437,0.0,True,***,17519,N,17519
ta_lag_3h_mean,4,412.477713233214,0.0,True,***,17516,N,17519
ta_lag_18h_mean,2,830.6723798797549,0.0,True,***,17501,N,17519
si,2,779.3649040272104,0.0,True,***,17519,N,17519
wind_chill_lag_18h_mean,2,855.6025893919991,0.0,True,***,17501,N,17519
ta_lag_9h_mean,2,846.9400163697246,0.0,True,***,17510,N,17519
ta_lag_21h_mean,2,882.7117590542362,0.0,True,***,17498,N,17519
ta_chi_lag_6h_mean,2,967.6162277216597,0.0,True,***,17513,N,17519
si_lag_24h_mean,2,818.1502891835972,0.0,True,***,17495,N,17519
hour_squared,10,292.01432489648636,0.0,True,***,17519,N,17519
si_lag_15h_mean,9,178.90068038541918,0.0,True,***,17504,N,17519
wind_chill_lag_6h_mean,2,956.3147889338576,0.0,True,***,17513,N,17519
ta,4,447.1322162368015,0.0,True,***,17519,N,17519
wind_chill_lag_15h_mean,2,809.8603067395574,0.0,True,***,17504,N,17519
ta_chi_lag_24h_mean,3,792.726864597137,0.0,True,***,17495,N,17519
ta_chi_lag_21h_mean,2,1082.1282108928237,0.0,True,***,17498,N,17519
ta_lag_12h_mean,2,780.9124544767734,0.0,True,***,17507,N,17519
wind_chill_lag_21h_mean,2,915.3277153845644,0.0,True,***,17498,N,17519
DCI,4,403.00729752557186,0.0,True,***,17519,N,17519
HDD_20,2,1101.1365994687912,0.0,True,***,17519,N,17519
ta_chi_lag_3h_mean,3,544.8809566699728,0.0,True,***,17516,N,17519
si_lag_12h_mean,11,150.30137540008798,0.0,True,***,17507,N,17519
ta_chi_lag_15h_mean,2,831.4756482124161,0.0,True,***,17504,N,17519
wind_chill_lag_24h_mean,6,270.8527112015596,0.0,True,***,17495,N,17519
si_lag_18h_mean,8,199.8100856894331,0.0,True,***,17501,N,17519
HDD_18,2,1060.596574673071,0.0,True,***,17519,N,17519
ta_lag_1h,9,179.30450003357114,0.0,True,***,17518,N,17519
ta_lag_15h_mean,3,635.736145723776,0.0,True,***,17504,N,17519
ta_chi,2,959.0649174501673,0.0,True,***,17519,N,17519
ta_chi_lag_18h_mean,2,939.8516104423443,0.0,True,***,17501,N,17519
ta_chi_lag_9h_mean,2,824.8283361789469,0.0,True,***,17510,N,17519
wind_chill_lag_12h_mean,2,847.5909498147244,0.0,True,***,17507,N,17519
wind_chill_lag_9h_mean,2,885.7013833504609,0.0,True,***,17510,N,17519
ta_lag_24h_mean,3,704.8573529526919,0.0,True,***,17495,N,17519
ta_chi_lag_12h_mean,3,744.2805343988902,0.0,True,***,17507,N,17519
hour,9,259.55389171840005,0.0,True,***,17519,N,17519
wind_chill_lag_3h_mean,5,305.66105095031696,9.538962963e-315,True,***,17516,N,17519
si_lag_9h_mean,11,141.88640032095475,3.2280475604e-314,True,***,17510,N,17519
hour_sin,1,1427.5730450775527,2.1571272509551582e-300,True,***,17519,N,17519
hm_fourier_sin_2,3,443.4489019460229,1.03594797821279e-277,True,***,17519,N,17519
ta_fourier_sin_2,3,443.4489019460229,1.03594797821279e-277,True,***,17519,N,17519
wind_chill_fourier_sin_2,3,443.4489019460229,1.03594797821279e-277,True,***,17519,N,17519
ws_fourier_sin_2,3,443.4489019460229,1.03594797821279e-277,True,***,17519,N,17519
ws_fourier_cos_2,3,443.448901945999,1.0359479782483576e-277,True,***,17519,N,17519
hm_fourier_cos_2,3,443.448901945999,1.0359479782483576e-277,True,***,17519,N,17519
ta_fourier_cos_2,3,443.448901945999,1.0359479782483576e-277,True,***,17519,N,17519
wind_chill_fourier_cos_2,3,443.448901945999,1.0359479782483576e-277,True,***,17519,N,17519
hour_cos,12,109.90988549123131,5.585248139279901e-265,True,***,17519,N,17519
ta_lag_2h,12,107.31721142645608,9.831563862442272e-259,True,***,17517,N,17519
ta_lag_3h,12,102.98381461996769,2.762953389116526e-248,True,***,17516,N,17519
ta_diff_12h,12,100.6145142569622,1.4755656917516054e-242,True,***,17507,N,17519
hm_lag_21h_mean,12,79.84894123829787,4.495783236033011e-192,True,***,17498,N,17519
day_of_year_cos,3,300.92707050105014,1.657709751718859e-190,True,***,17519,N,17519
day_of_year_sin,12,77.08542160963994,2.5538412569428382e-185,True,***,17519,N,17519
hm_lag_18h_mean,9,98.082337765477,1.3187338027793775e-179,True,***,17501,N,17519
hm_ta_interaction,12,71.71147311065914,3.811895308947314e-172,True,***,17519,N,17519
ta_humidity_interaction,12,71.71147311065914,3.811895308947314e-172,True,***,17519,N,17519
hm_lag_15h_mean,9,93.07582895649588,2.338885811097475e-170,True,***,17504,N,17519
hm_lag_12h_mean,12,68.66359013520172,1.177808877950549e-164,True,***,17507,N,17519
hm,12,66.46218147086208,3.041497097488012e-159,True,***,17519,N,17519
hm_lag_24h_mean,9,85.71274524549642,1.0183266933102011e-156,True,***,17495,N,17519
hm_lag_6h_mean,5,123.40562843012034,8.171912532320745e-129,True,***,17513,N,17519
ws_lag_3h_mean,1,586.4188854859774,1.8648904436362873e-127,True,***,17516,N,17519
hm_lag_3h_mean,12,53.44335256542051,4.1059080538842635e-127,True,***,17516,N,17519
ws_lag_18h_mean,9,64.34742790381904,6.1638066423337696e-117,True,***,17501,N,17519
ws_lag_15h_mean,12,46.8256394864288,1.0199284582134517e-110,True,***,17504,N,17519
ws_lag_21h_mean,12,45.53697053799216,1.6045558284988502e-107,True,***,17498,N,17519
ta_squared,5,100.7438300173433,4.221365483240057e-105,True,***,17519,N,17519
dayofweek_cos,12,43.59605860603044,1.0454721104382274e-102,True,***,17519,N,17519
month_cos,2,215.73191158079965,2.7822540987375967e-93,True,***,17519,N,17519
ws_lag_12h_mean,12,38.71946776865187,1.3453511347390152e-90,True,***,17507,N,17519
ws,12,36.847891570676815,5.986952582030972e-86,True,***,17519,N,17519
ws_lag_6h_mean,12,34.32587568672147,1.1042515786570907e-79,True,***,17513,N,17519
hm_lag_9h_mean,12,30.845059954092942,4.886538257850576e-71,True,***,17510,N,17519
ws_lag_24h_mean,12,30.715197891934142,1.028329862636417e-70,True,***,17495,N,17519
ta_cubed,2,132.8096541027864,5.68271452185754e-58,True,***,17519,N,17519
ws_lag_9h_mean,1,209.01772225132572,4.2030642262683085e-47,True,***,17510,N,17519
wind_temp_interaction,12,20.50789662953848,1.964584193064089e-45,True,***,17519,N,17519
month_sin,2,58.714803235062554,3.8512371403474703e-26,True,***,17519,N,17519
rn_day,10,11.496212478115545,6.247782502960086e-20,True,***,17519,N,17519
wd,7,11.042825259614379,5.2664059207288104e-14,True,***,17519,N,17519
wd_lag_18h_mean,12,6.939055323956326,1.056660671748443e-12,True,***,17501,N,17519
wd_lag_21h_mean,11,7.1386163690054,3.0479550260532487e-12,True,***,17498,N,17519
wd_lag_24h_mean,9,7.883591178143849,1.0499880833221955e-11,True,***,17495,N,17519
wd_lag_15h_mean,12,6.472246901260728,1.2253357237210488e-11,True,***,17504,N,17519
wd_lag_12h_mean,11,5.987156011638516,7.779411272568151e-10,True,***,17507,N,17519
dayofweek,10,6.080366910384885,2.656865462234847e-09,True,***,17519,N,17519
wd_lag_9h_mean,2,16.29763771370252,8.484148161369288e-08,True,***,17510,N,17519
month,2,13.450922687205505,1.4548589022567639e-06,True,***,17519,N,17519
day_of_year,2,13.281101958061207,1.7236959866944789e-06,True,***,17519,N,17519
wd_lag_6h_mean,1,17.29651680959733,3.212959263398217e-05,True,***,17513,N,17519
dayofweek_sin,10,3.0380763928169383,0.0007474626817593902,True,***,17519,N,17519
wd_lag_3h_mean,1,9.09933686658183,0.002560691395242418,True,**,17516,N,17519
ta_diff_24h,9,2.5627346535003985,0.006076140243751028,True,**,17495,N,17519
daily_temp_range,1,3.1476978218164655,0.07605153500732133,False,,17519,N,17519
rn_hr1_lag_18h_mean,2,2.378892593213701,0.09268309716965852,False,,17501,N,17519
rn_hr1_lag_15h_mean,2,2.2077686044663567,0.1099763346996453,False,,17504,N,17519
rn_hr1_lag_24h_mean,2,2.1947159792840547,0.1114208737991771,False,,17495,N,17519
month_day_interaction,2,2.1941694043768996,0.1114817329630172,False,,17519,N,17519
rn_hr1_lag_3h_mean,2,2.079056268797755,0.12507903815360988,False,,17516,N,17519
rn_hr1_lag_21h_mean,2,1.7549193585603473,0.17295163218902165,False,,17498,N,17519
rn_hr1_lag_9h_mean,2,1.6377764544020168,0.194441637572543,False,,17510,N,17519
daily_temp_range_diff,1,1.5685342243121934,0.2104367517670031,False,,17496,N,17519
rn_hr1_lag_12h_mean,2,1.4050738349998593,0.24537661766444585,False,,17507,N,17519
rn_hr1_lag_6h_mean,2,1.2218974039304107,0.2946956574262708,False,,17513,N,17519
rn_hr1,2,1.2203202208203807,0.2951607396220696,False,,17519,N,17519
ta_fourier_sin_3,1,0.03209374837576709,0.8578241295935958,False,,17519,N,17519
wind_chill_fourier_sin_3,1,0.03209374837576709,0.8578241295935958,False,,17519,N,17519
hm_fourier_sin_3,1,0.03209374837576709,0.8578241295935958,False,,17519,N,17519
ws_fourier_sin_3,1,0.03209374837576709,0.8578241295935958,False,,17519,N,17519
wind_chill_fourier_cos_3,1,0.009341658418367432,0.9230036629676195,False,,17519,N,17519
ta_fourier_cos_3,1,0.009341658418367432,0.9230036629676195,False,,17519,N,17519
ws_fourier_cos_3,1,0.009341658418367432,0.9230036629676195,False,,17519,N,17519
hm_fourier_cos_3,1,0.009341658418367432,0.9230036629676195,False,,17519,N,17519
ws_fourier_cos_1,1,0.0021822734064151175,0.9627410597345415,False,,17519,N,17519
hm_fourier_cos_1,1,0.0021822734064151175,0.9627410597345415,False,,17519,N,17519
ta_fourier_cos_1,1,0.0021822734064151175,0.9627410597345415,False,,17519,N,17519
wind_chill_fourier_cos_1,1,0.0021822734064151175,0.9627410597345415,False,,17519,N,17519
ta_fourier_sin_1,1,0.0018688863162074469,0.9655181911996471,False,,17519,N,17519
hm_fourier_sin_1,1,0.0018688863162074469,0.9655181911996471,False,,17519,N,17519
wind_chill_fourier_sin_1,1,0.0018688863162074469,0.9655181911996471,False,,17519,N,17519
ws_fourier_sin_1,1,0.0018688863162074469,0.9655181911996471,False,,17519,N,17519
